,adult_main,budget_main,id_main,release_date_main,revenue_main,runtime_main,original_language_main,Action_genre_main,Adventure_genre_main,Animation_genre_main,Comedy_genre_main,Crime_genre_main,Documentary_genre_main,Drama_genre_main,Family_genre_main,Fantasy_genre_main,History_genre_main,Horror_genre_main,Music_genre_main,Mystery_genre_main,Romance_genre_main,Science Fiction_genre_main,TV Movie_genre_main,Thriller_genre_main,War_genre_main,Western_genre_main,collection_popularity_coll_details,popularity_crew,0_gender_crew,1_gender_crew,2_gender_crew,3_gender_crew,Directing_relevance_crew,popularity_crew_2,0_gender_crew_2,1_gender_crew_2,2_gender_crew_2,3_gender_crew_2,Directing_relevance_crew_2,popularity_crew_3,0_gender_crew_3,1_gender_crew_3,2_gender_crew_3,3_gender_crew_3,Directing_relevance_crew_3,popularity_cast,2_gender_cast,1_gender_cast,0_gender_cast,3_gender_cast,Acting_relevance_cast,popularity_cast_2,2_gender_cast_2,1_gender_cast_2,0_gender_cast_2,3_gender_cast_2,Acting_relevance_cast_2,popularity_cast_3,2_gender_cast_3,1_gender_cast_3,0_gender_cast_3,3_gender_cast_3,Acting_relevance_cast_3,popularity_cast_4,2_gender_cast_4,1_gender_cast_4,0_gender_cast_4,3_gender_cast_4,Acting_relevance_cast_4,popularity_cast_5,2_gender_cast_5,1_gender_cast_5,0_gender_cast_5,3_gender_cast_5,Acting_relevance_cast_5
68,False,139000000.0,557.0,5/1/2002,821708551.0,121.0,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.71866666666665,3.427,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.194,1.0,0.0,0.0,0.0,1.0,13.114,0.0,1.0,0.0,0.0,1.0,8.385,1.0,0.0,0.0,0.0,1.0,5.136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
78,False,70000000.0,791373.0,3/18/2021,657000000.0,242.0,en,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6.845,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.743,1.0,0.0,0.0,0.0,1.0,25.518,0.0,1.0,0.0,0.0,1.0,21.127,1.0,0.0,0.0,0.0,1.0,9.884,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
80,False,300000000.0,299536.0,4/25/2018,2046239637.0,149.0,en,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,259.794,3.402,0.0,0.0,1.0,0.0,1.0,4.357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.615,1.0,0.0,0.0,0.0,1.0,8.182,1.0,0.0,0.0,0.0,1.0,13.896,1.0,0.0,0.0,0.0,1.0,37.959,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,False,237000000.0,19995.0,12/10/2009,2847246203.0,162.0,en,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0808,4.773,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.955,0.0,1.0,0.0,0.0,1.0,10.663,0.0,1.0,0.0,0.0,1.0,11.922,1.0,0.0,0.0,0.0,1.0,14.189,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90,False,50000000.0,614917.0,11/18/2021,9000000.0,145.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.803,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624,0.0,1.0,0.0,0.0,1.0,7.307,0.0,1.0,0.0,0.0,1.0,6.619,0.0,1.0,0.0,0.0,1.0,14.141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
94,False,75000000.0,644495.0,11/24/2021,4200000.0,158.0,en,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,14.199,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.189,1.0,0.0,0.0,0.0,1.0,13.722,1.0,0.0,0.0,0.0,1.0,8.847,1.0,0.0,0.0,0.0,1.0,15.482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,False,14000000.0,537915.0,4/11/2019,69497587.0,106.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,334.9428333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.822,1.0,0.0,0.0,0.0,1.0,5.317,1.0,0.0,0.0,0.0,1.0,3.177,0.0,1.0,0.0,0.0,1.0,16.165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
102,False,38504400.0,525660.0,4/27/2021,3310000.0,118.0,cn,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186,1.0,0.0,0.0,0.0,1.0,3.57,1.0,0.0,0.0,0.0,1.0,1.425,1.0,0.0,0.0,0.0,1.0,3.023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,False,18000000.0,631843.0,7/21/2021,90112510.0,108.0,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,7.394,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.653,0.0,1.0,0.0,0.0,1.0,9.115,1.0,0.0,0.0,0.0,1.0,4.784,1.0,0.0,0.0,0.0,1.0,29.021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107,False,100000000.0,527774.0,3/3/2021,130000000.0,107.0,en,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.719,0.0,0.0,1.0,0.0,1.0,1.783,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.159,0.0,1.0,0.0,0.0,1.0,5.141,1.0,0.0,0.0,0.0,1.0,19.685,0.0,1.0,0.0,0.0,1.0,10.592,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,False,50000000.0,13811.0,3/19/2009,155446362.0,121.0,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.98,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.898,0.0,1.0,0.0,0.0,1.0,4.116,1.0,0.0,0.0,0.0,1.0,5.98,1.0,0.0,0.0,0.0,1.0,1.274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,False,90000000.0,324857.0,12/6/2018,375540831.0,117.0,en,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.474,0.0,0.0,0.0,0.0,0.0,0.0,1.239,0.0,0.0,1.0,0.0,1.0,0.833,0.0,0.0,1.0,0.0,1.0,4.254,1.0,0.0,0.0,0.0,1.0,54.606,0.0,1.0,0.0,0.0,1.0,5.988,1.0,0.0,0.0,0.0,1.0,5.721,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,False,200000000.0,464052.0,12/16/2020,165160005.0,151.0,en,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.68066666666668,4.969,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376,1.0,0.0,0.0,0.0,1.0,12.664,0.0,1.0,0.0,0.0,1.0,12.609,1.0,0.0,0.0,0.0,1.0,10.165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
121,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
122,False,10000000.0,482373.0,8/12/2021,45000000.0,98.0,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.493,1.0,0.0,0.0,0.0,1.0,1.135,0.0,1.0,0.0,0.0,1.0,1.811,0.0,1.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,False,125000000.0,671.0,11/16/2001,976475550.0,152.0,en,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.13525,3.203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,1.0,0.0,0.0,0.0,1.0,12.792,0.0,1.0,0.0,0.0,1.0,5.368,1.0,0.0,0.0,0.0,1.0,7.504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
130,False,18000000.0,602223.0,6/30/2021,76981630.0,103.0,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.94119999999998,0.828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.885,1.0,0.0,0.0,0.0,1.0,8.404,1.0,0.0,0.0,0.0,1.0,4.439,0.0,1.0,0.0,0.0,1.0,2.328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,False,60000000.0,458576.0,12/3/2020,25814306.0,104.0,en,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.927,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145,1.0,0.0,0.0,0.0,1.0,1.507,1.0,0.0,0.0,0.0,1.0,10.01,1.0,0.0,0.0,0.0,1.0,7.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
132,False,220000000.0,24428.0,4/25/2012,1518815515.0,143.0,en,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,259.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.896,1.0,0.0,0.0,0.0,1.0,8.182,1.0,0.0,0.0,0.0,1.0,17.615,1.0,0.0,0.0,0.0,1.0,37.959,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,False,50000000.0,587807.0,2/11/2021,132000000.0,101.0,en,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.215,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,1.0,0.0,0.0,0.0,1.0,4.139,1.0,0.0,0.0,0.0,1.0,2.485,1.0,0.0,0.0,0.0,1.0,6.715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,False,61000000.0,520763.0,5/21/2021,297372261.0,97.0,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,154.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.841,1.0,0.0,0.0,0.0,1.0,2.744,0.0,1.0,0.0,0.0,1.0,8.361,1.0,0.0,0.0,0.0,1.0,7.589,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136,False,356000000.0,299534.0,4/24/2019,2797800564.0,181.0,en,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,259.794,3.402,0.0,0.0,1.0,0.0,1.0,4.357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.896,1.0,0.0,0.0,0.0,1.0,8.182,1.0,0.0,0.0,0.0,1.0,17.615,1.0,0.0,0.0,0.0,1.0,37.959,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137,False,23000000.0,634528.0,1/15/2021,22039969.0,108.0,en,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.753,0.0,1.0,0.0,0.0,1.0,7.972,0.0,1.0,0.0,0.0,1.0,2.355,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,False,10000000.0,632357.0,3/31/2021,30763855.0,99.0,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698,0.0,1.0,0.0,0.0,1.0,5.439,1.0,0.0,0.0,0.0,1.0,2.506,0.0,1.0,0.0,0.0,1.0,6.966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,False,175000000.0,354912.0,10/27/2017,800526015.0,105.0,en,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.534,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.553,1.0,0.0,0.0,0.0,1.0,6.605,1.0,0.0,0.0,0.0,1.0,5.339,0.0,1.0,0.0,0.0,1.0,0.638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,False,39000000.0,423108.0,5/25/2021,199166992.0,111.0,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,166.05366666666666,3.198,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.206,0.0,1.0,0.0,0.0,1.0,7.171,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.0,0.0,0.0,1.0,3.576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144,False,1000000.0,317442.0,12/6/2014,16500000.0,114.0,ja,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.50509090909091,1.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.115,0.0,1.0,0.0,0.0,1.0,4.619,1.0,0.0,0.0,0.0,1.0,4.513,0.0,1.0,0.0,0.0,1.0,2.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
149,False,125000000.0,12445.0,7/7/2011,1341511219.0,130.0,en,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.13525,4.386,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,1.0,0.0,0.0,0.0,1.0,12.792,0.0,1.0,0.0,0.0,1.0,5.293,1.0,0.0,0.0,0.0,1.0,16.402,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
150,False,150000000.0,508442.0,12/25/2020,136384442.0,101.0,en,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.169,0.0,1.0,0.0,0.0,1.0,1.237,1.0,0.0,0.0,0.0,1.0,2.11,0.0,1.0,0.0,0.0,1.0,9.755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151,False,5000000.0,529106.0,4/1/2021,4493306.0,136.0,ru,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.04599999999999,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592,1.0,0.0,0.0,0.0,1.0,14.196,0.0,1.0,0.0,0.0,1.0,2.52,1.0,0.0,0.0,0.0,1.0,0.728,1.0,0.0,0.0,0.0,1.0,2.368,1.0,0.0,0.0,0.0,1.0
